$STOPPOINT:ID
00753
01341
00494
01099
00628
00488
00151
00717
00995
00486
01086
01234
00605
00107
00980
00619
00733
01872
00248
00020
01388
01862
00767
00629
01222
01104
00813
00637
01357
00491
01631
00253
00582
01284
00379
00103
01184
00672
00209
01051
00655
00542
00552
00861
00596
00886
00989
00005
00426
00116
00272
01123
00346
01014
00165
00851
00764
00266
00560
00144
00649
00566
00935
00634
00885
00288
00004
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
00209;00637;5483;942
00209;01357;5483;942
00209;00491;5483;942
00209;01631;5483;942
00209;00253;5483;942
00209;00582;5483;942
00209;01284;5483;942
00209;00379;5483;942
00209;00103;5483;942
00209;01184;5483;942
00209;00672;5483;942
00209;00209;0;0
00209;01051;5483;942
00209;00655;5483;942
00209;00542;5483;942
00209;00552;5483;942
00209;00861;5483;942
00209;00596;5483;942
00209;00886;5483;942
00209;00989;5483;942
00209;00005;5483;942
00209;00426;5483;942
00209;00116;5483;942
00209;00272;5483;942
00209;01123;5483;942
00209;00346;5483;942
00209;01014;5483;942
00209;00165;5483;942
00209;00851;5483;942
00209;00764;5483;942
00209;00266;5483;942
00209;00560;5483;942
00209;00144;5483;942
00209;00649;5483;942
00209;00566;5483;942
00209;00935;5483;942
00209;00634;5483;942
00209;00885;5483;942
00209;00288;5483;942
01051;00753;5483;942
01051;01341;5483;942
01051;00494;5483;942
01051;01099;5483;942
01051;00628;5483;942
01051;00488;5483;942
01051;00151;5483;942
01051;00717;5483;942
01051;00995;5483;942
01051;00486;5483;942
01051;01086;5483;942
01051;01234;5483;942
01051;00605;5483;942
01051;00107;5483;942
01051;00980;5483;942
01051;00619;5483;942
01051;00733;5483;942
01051;01872;5483;942
01051;00248;5483;942
01051;00020;5483;942
01051;01388;5483;942
01051;01862;5483;942
01051;00767;5483;942
01051;00629;5483;942
01051;01222;5483;942
01051;01104;5483;942
01051;00813;5483;942
01051;00637;5483;942
01051;01357;5483;942
01051;00491;5483;942
01051;01631;5483;942
01051;00253;5483;942
01051;00582;5483;942
01051;01284;5483;942
01051;00379;5483;942
01051;00103;5483;942
01051;01184;5483;942
01051;00672;5483;942
01051;00209;5483;942
01051;01051;0;0
01051;00655;5483;942
01051;00542;5483;942
01051;00552;5483;942
01051;00861;5483;942
01051;00596;5483;942
01051;00886;5483;942
01051;00989;5483;942
01051;00005;5483;942
01051;00426;5483;942
01051;00116;5483;942
01051;00272;5483;942
01051;01123;5483;942
01051;00346;5483;942
01051;01014;5483;942
01051;00165;5483;942
01051;00851;5483;942
01051;00764;5483;942
01051;00266;5483;942
01051;00560;5483;942
01051;00144;5483;942
01051;00649;5483;942
01051;00935;5483;942
01051;00634;5483;942
01051;00885;5483;942
01051;00288;5483;942
01051;00004;5483;942
00655;00753;5483;942
00655;01341;5483;942
00655;00494;5483;942
00655;01099;5483;942
00655;00628;5483;942
00655;00488;5483;942
00655;00151;5483;942
00655;00717;5483;942
00655;00995;5483;942
00655;00486;5483;942
00655;01086;5483;942
00655;01234;5483;942
00655;00605;5483;942
00655;00107;5483;942
00655;00980;5483;942
00655;00619;5483;942
00655;00733;5483;942
00655;01872;5483;942
00655;00248;5483;942
00655;00020;5483;942
00655;01388;5483;942
00655;01862;5483;942
00655;00767;5483;942
00655;00629;5483;942
00655;01222;5483;942
00655;01104;5483;942
00655;00813;5483;942
00655;00637;5483;942
00655;01357;5483;942
00655;00491;5483;942
00655;01631;5483;942
00655;00253;5483;942
00655;00582;5483;942
00655;01284;5483;942
00655;00379;5483;942
00655;00103;5483;942
00655;01184;5483;942
00655;00672;5483;942
00655;00209;5483;942
00655;01051;5483;942
00655;00655;0;0
00655;00542;5483;942
00655;00552;5483;942
00655;00861;5483;942
00655;00596;5483;942
00655;00886;5483;942
00655;00989;5483;942
00655;00005;5483;942
00655;00426;5483;942
00655;00116;5483;942
00655;00272;5483;942
00655;01123;5483;942
00655;00346;5483;942
00655;01014;5483;942
00655;00165;5483;942
00655;00851;5483;942
00655;00764;5483;942
00655;00266;5483;942
00655;00560;5483;942
00655;00144;5483;942
00655;00649;5483;942
00655;00566;5483;942
00655;00935;5483;942
00655;00634;5483;942
00655;00885;5483;942
00655;00288;5483;942
00542;00753;5483;942
00542;01341;5483;942
00542;00494;5483;942
00542;01099;5483;942
00542;00628;5483;942
00542;00488;5483;942
00542;00151;5483;942
00542;00717;5483;942
00542;00995;5483;942
00542;00486;5483;942
00542;01086;5483;942
00542;01234;5483;942
00542;00605;5483;942
00542;00107;5483;942
00542;00980;5483;942
00542;00619;5483;942
00542;00733;5483;942
00542;01872;5483;942
00542;00248;5483;942
00542;00020;5483;942
00542;01388;5483;942
00542;01862;5483;942
00542;00767;5483;942
00542;00629;5483;942
00542;01222;5483;942
00542;01104;5483;942
00542;00813;5483;942
00542;00637;5483;942
00542;01357;5483;942
00542;00491;5483;942
00542;01631;5483;942
00542;00253;5483;942
00542;00582;5483;942
00542;01284;5483;942
00542;00379;5483;942
00542;00103;5483;942
00542;01184;5483;942
00542;00672;5483;942
00542;00209;5483;942
00542;01051;5483;942
00542;00655;5483;942
00542;00542;0;0
00542;00552;5483;942
00542;00861;5483;942
00542;00596;5483;942
00542;00886;5483;942
00542;00989;5483;942
00542;00005;5483;942
00542;00426;5483;942
00542;00116;5483;942
00542;00272;5483;942
00542;01123;5483;942
00542;00346;5483;942
00542;01014;5483;942
00542;00165;5483;942
00542;00851;5483;942
00542;00764;5483;942
00542;00266;5483;942
00542;00560;5483;942
00542;00144;5483;942
00542;00566;5483;942
00542;00935;5483;942
00542;00634;5483;942
00542;00885;5483;942
00542;00288;5483;942
00552;00753;5483;942
00552;01341;5483;942
00552;00494;5483;942
00552;01099;5483;942
00552;00628;5483;942
00552;00488;5483;942
00552;00151;5483;942
00552;00717;5483;942
00552;00995;5483;942
00552;00486;5483;942
00552;01086;5483;942
00552;01234;5483;942
00552;00605;5483;942
00552;00107;5483;942
00552;00980;5483;942
00552;00619;5483;942
00552;00733;5483;942
00552;01872;5483;942
00552;00248;5483;942
00552;00020;5483;942
00552;01388;5483;942
00552;01862;5483;942
00552;00767;5483;942
00552;00629;5483;942
00552;01222;5483;942
00552;01104;5483;942
00552;00813;5483;942
00552;00637;5483;942
00552;01357;5483;942
00552;00491;5483;942
00552;01631;5483;942
00552;00253;5483;942
00552;00582;5483;942
00552;01284;5483;942
00552;00379;5483;942
00552;00103;5483;942
00552;01184;5483;942
00552;00672;5483;942
00552;00209;5483;942
00552;01051;5483;942
00552;00655;5483;942
00552;00542;5483;942
00552;00552;0;0
00552;00861;5483;942
00552;00596;5483;942
00552;00886;5483;942
00552;00989;5483;942
00552;00005;5483;942
00552;00426;5483;942
00552;00116;5483;942
00552;00272;5483;942
00552;01123;5483;942
00552;00346;5483;942
00552;01014;5483;942
00552;00165;5483;942
00552;00851;5483;942
00552;00764;5483;942
00552;00266;5483;942
00552;00560;5483;942
00552;00144;5483;942
00552;00649;5483;942
00552;00566;5483;942
00552;00935;5483;942
00552;00634;5483;942
00552;00885;5483;942
00552;00288;5483;942
00861;00753;5483;942
00861;01341;5483;942
00861;00494;5483;942
00861;01099;5483;942
00861;00628;5483;942
00861;00488;5483;942
00861;00151;5483;942
00861;00717;5483;942
00861;00995;5483;942
00861;00486;5483;942
00861;01086;5483;942
00861;01234;5483;942
00861;00605;5483;942
00861;00107;5483;942
00861;00980;5483;942
00861;00619;5483;942
00861;00733;5483;942
00861;01872;5483;942
00861;00248;5483;942
00861;00020;5483;942
00861;01388;5483;942
00861;01862;5483;942
00861;00767;5483;942
00861;00629;5483;942
00861;01222;5483;942
00861;01104;5483;942
00861;00813;5483;942
00861;00637;5483;942
00861;01357;5483;942
00861;00491;5483;942
00861;01631;5483;942
00861;00253;5483;942
00861;00582;5483;942
00861;01284;5483;942
00861;00379;5483;942
00861;00103;5483;942
00861;01184;5483;942
00861;00672;5483;942
00861;00209;5483;942
00861;01051;5483;942
00861;00655;5483;942
00861;00542;5483;942
00861;00552;5483;942
00861;00861;0;0
00861;00596;5483;942
00861;00886;5483;942
00861;00989;5483;942
00861;00005;5483;942
00861;00116;5483;942
00861;00272;5483;942
00861;01123;5483;942
00861;00346;5483;942
00861;01014;5483;942
00861;00165;5483;942
00861;00851;5483;942
00861;00764;5483;942
00861;00266;5483;942
00861;00560;5483;942
00861;00144;5483;942
00861;00649;5483;942
00861;00566;5483;942
00861;00935;5483;942
00861;00634;5483;942
00861;00885;5483;942
00861;00288;5483;942
00596;01341;5483;942
00596;00494;5483;942
00596;01099;5483;942
00596;00628;5483;942
00596;00488;5483;942
00596;00151;5483;942
00596;00995;5483;942
00596;00486;5483;942
00596;01086;5483;942
00596;01234;5483;942
00596;00605;5483;942
00596;00107;5483;942
00596;00980;5483;942
00596;00619;5483;942
00596;00733;5483;942
00596;01872;5483;942
00596;00248;5483;942
00596;00020;5483;942
00596;01388;5483;942
00596;01862;5483;942
00596;00767;5483;942
00596;00629;5483;942
00596;01222;5483;942
00596;01104;5483;942
00596;00813;5483;942
00596;00637;5483;942
00596;01357;5483;942
00596;00491;5483;942
00596;01631;5483;942
00596;00253;5483;942
00596;00582;5483;942
00596;01284;5483;942
00596;00379;5483;942
00596;00103;5483;942
00596;01184;5483;942
00596;00672;5483;942
00596;00209;5483;942
00596;01051;5483;942
00596;00655;5483;942
00596;00542;5483;942
00596;00552;5483;942
00596;00861;5483;942
00596;00596;0;0
00596;00886;5483;942
00596;00989;5483;942
00596;00005;5483;942
00596;00426;5483;942
00596;00116;5483;942
00596;00272;5483;942
00596;01123;5483;942
00596;00346;5483;942
00596;01014;5483;942
00596;00165;5483;942
00596;00851;5483;942
00596;00764;5483;942
00596;00266;5483;942
00596;00560;5483;942
00596;00144;5483;942
00596;00649;5483;942
00596;00566;5483;942
00596;00935;5483;942
00596;00634;5483;942
00596;00885;5483;942
00596;00288;5483;942
00886;00753;5483;942
00886;01341;5483;942
00886;00494;5483;942
00886;01099;5483;942
00886;00628;5483;942
00886;00488;5483;942
00886;00151;5483;942
00886;00717;5483;942
00886;00995;5483;942
00886;00486;5483;942
00886;01086;5483;942
00886;01234;5483;942
00886;00605;5483;942
00886;00107;5483;942
00886;00980;5483;942
00886;00619;5483;942
00886;00733;5483;942
00886;01872;5483;942
00886;00248;5483;942
00886;00020;5483;942
00886;01388;5483;942
00886;01862;5483;942
00886;00767;5483;942
00886;00629;5483;942
00886;01222;5483;942
00886;01104;5483;942
00886;00813;5483;942
00886;00637;5483;942
00886;01357;5483;942
00886;00491;5483;942
00886;01631;5483;942
00886;00253;5483;942
00886;00582;5483;942
00886;01284;5483;942
00886;00379;5483;942
00886;00103;5483;942
00886;01184;5483;942
00886;00672;5483;942
00886;00209;5483;942
00886;01051;5483;942
00886;00655;5483;942
00886;00542;5483;942
00886;00552;5483;942
00886;00861;5483;942
00886;00596;5483;942
00886;00886;0;0
00886;00989;5483;942
00886;00005;5483;942
00886;00426;5483;942
00886;00116;5483;942
00886;00272;5483;942
00886;01123;5483;942
00886;00346;5483;942
00886;01014;5483;942
00886;00165;5483;942
00886;00851;5483;942
00886;00764;5483;942
00886;00266;5483;942
00886;00560;5483;942
00886;00144;5483;942
00886;00566;5483;942
00886;00935;5483;942
00886;00634;5483;942
00886;00885;5483;942
00886;00288;5483;942
00886;00004;5483;942
00989;00753;5483;942
00989;01341;5483;942
00989;00494;5483;942
00989;01099;5483;942
00989;00628;5483;942
00989;00488;5483;942
00989;00151;5483;942
00989;00717;5483;942
00989;00995;5483;942
00989;00486;5483;942
00989;01086;5483;942
00989;01234;5483;942
00989;00605;5483;942
00989;00107;5483;942
00989;00980;5483;942
00989;00619;5483;942
00989;00733;5483;942
00989;01872;5483;942
00989;00248;5483;942
00989;00020;5483;942
00989;01388;5483;942
00989;01862;5483;942
00989;00767;5483;942
00989;00629;5483;942
00989;01222;5483;942
00989;01104;5483;942
00989;00813;5483;942
00989;00637;5483;942
00989;01357;5483;942
00989;00491;5483;942
00989;01631;5483;942
00989;00253;5483;942
00989;00582;5483;942
00989;01284;5483;942
00989;00379;5483;942
00989;00103;5483;942
00989;01184;5483;942
00989;00672;5483;942
00989;00209;5483;942
00989;01051;5483;942
00989;00655;5483;942
00989;00542;5483;942
00989;00552;5483;942
00989;00861;5483;942
00989;00596;5483;942
00989;00886;5483;942
00989;00989;0;0
00989;00005;5483;942
00989;00426;5483;942
00989;00116;5483;942
00989;00272;5483;942
00989;01123;5483;942
00989;00346;5483;942
00989;01014;5483;942
00989;00165;5483;942
00989;00851;5483;942
00989;00764;5483;942
00989;00266;5483;942
00989;00560;5483;942
00989;00144;5483;942
00989;00649;5483;942
00989;00566;5483;942
00989;00935;5483;942
00989;00634;5483;942
00989;00885;5483;942
00989;00288;5483;942
00005;00753;5483;942
00005;01341;5483;942
00005;00494;5483;942
00005;01099;5483;942
00005;00628;5483;942
00005;00488;5483;942
00005;00151;5483;942
00005;00717;5483;942
00005;00995;5483;942
00005;00486;5483;942
00005;01086;5483;942
00005;01234;5483;942
00005;00605;5483;942
00005;00107;5483;942
00005;00980;5483;942
00005;00619;5483;942
00005;00733;5483;942
00005;01872;5483;942
00005;00248;5483;942
00005;00020;5483;942
00005;01388;5483;942
00005;01862;5483;942
00005;00767;5483;942
00005;00629;5483;942
00005;01222;5483;942
00005;01104;5483;942
00005;00813;5483;942
00005;00637;5483;942
00005;01357;5483;942
00005;00491;5483;942
00005;01631;5483;942
00005;00253;5483;942
00005;00582;5483;942
00005;01284;5483;942
00005;00379;5483;942
00005;00103;5483;942
00005;01184;5483;942
00005;00672;5483;942
00005;00209;5483;942
00005;01051;5483;942
00005;00655;5483;942
00005;00542;5483;942
00005;00552;5483;942
00005;00861;5483;942
00005;00596;5483;942
00005;00886;5483;942
00005;00989;5483;942
00005;00005;0;0
00005;00426;5483;942
00005;00116;5483;942
00005;00272;5483;942
00005;01123;5483;942
00005;00346;5483;942
00005;01014;5483;942
00005;00165;5483;942
00005;00851;5483;942
00005;00764;5483;942
00005;00266;5483;942
00005;00560;5483;942
00005;00144;5483;942
00005;00649;5483;942
00005;00566;5483;942
00005;00935;5483;942
00005;00634;5483;942
00005;00885;5483;942
00005;00288;5483;942
00005;00004;5483;942
00426;00753;5483;942
00426;00494;5483;942
00426;01099;5483;942
00426;00628;5483;942
00426;00488;5483;942
00426;00151;5483;942
00426;00717;5483;942
00426;00995;5483;942
00426;00486;5483;942
00426;01086;5483;942
00426;01234;5483;942
00426;00605;5483;942
00426;00107;5483;942
00426;00980;5483;942
00426;00619;5483;942
00426;00733;5483;942
00426;01872;5483;942
00426;00248;5483;942
00426;00020;5483;942
00426;01862;5483;942
00426;00767;5483;942
00426;00629;5483;942
00426;01222;5483;942
00426;01104;5483;942
00426;00813;5483;942
00426;00637;5483;942
00426;01357;5483;942
00426;00491;5483;942
00426;01631;5483;942
00426;00253;5483;942
00426;00582;5483;942
00426;00379;5483;942
00426;00103;5483;942
00426;01184;5483;942
00426;00672;5483;942
00426;00209;5483;942
00426;01051;5483;942
00426;00655;5483;942
00426;00542;5483;942
00426;00552;5483;942
00426;00596;5483;942
00426;00886;5483;942
00426;00989;5483;942
00426;00005;5483;942
00426;00426;0;0
00426;00116;5483;942
00426;00272;5483;942
00426;01123;5483;942
00426;00346;5483;942
00426;01014;5483;942
00426;00165;5483;942
00426;00851;5483;942
00426;00764;5483;942
00426;00266;5483;942
00426;00560;5483;942
00426;00144;5483;942
00426;00649;5483;942
00426;00566;5483;942
00426;00935;5483;942
00426;00634;5483;942
00426;00885;5483;942
00116;00753;5483;942
00116;01341;5483;942
00116;00494;5483;942
00116;01099;5483;942
00116;00628;5483;942
00116;00488;5483;942
00116;00151;5483;942
00116;00995;5483;942
00116;00486;5483;942
00116;01086;5483;942
00116;01234;5483;942
00116;00605;5483;942
00116;00107;5483;942
00116;00980;5483;942
00116;00619;5483;942
00116;00733;5483;942
00116;01872;5483;942
00116;00248;5483;942
00116;00020;5483;942
00116;01388;5483;942
00116;01862;5483;942
00116;00767;5483;942
00116;00629;5483;942
00116;01222;5483;942
00116;01104;5483;942
00116;00813;5483;942
00116;00637;5483;942
00116;01357;5483;942
00116;00491;5483;942
00116;01631;5483;942
00116;00253;5483;942
00116;00582;5483;942
00116;01284;5483;942
00116;00379;5483;942
00116;00103;5483;942
00116;01184;5483;942
00116;00672;5483;942
00116;00209;5483;942
00116;01051;5483;942
00116;00655;5483;942
00116;00542;5483;942
00116;00552;5483;942
00116;00861;5483;942
00116;00596;5483;942
00116;00886;5483;942
00116;00989;5483;942
00116;00005;5483;942
00116;00426;5483;942
00116;00116;0;0
00116;00272;5483;942
00116;01123;5483;942
00116;00346;5483;942
00116;01014;5483;942
00116;00165;5483;942
00116;00851;5483;942
00116;00764;5483;942
00116;00266;5483;942
00116;00560;5483;942
00116;00144;5483;942
00116;00649;5483;942
00116;00566;5483;942
00116;00935;5483;942
00116;00634;5483;942
00116;00885;5483;942
00116;00288;5483;942
00272;00753;5483;942
00272;01341;5483;942
00272;00494;5483;942
00272;01099;5483;942
00272;00628;5483;942
00272;00488;5483;942
00272;00151;5483;942
00272;00717;5483;942
00272;00995;5483;942
00272;00486;5483;942
00272;01086;5483;942
00272;01234;5483;942
00272;00605;5483;942
00272;00107;5483;942
00272;00980;5483;942
00272;00619;5483;942
00272;00733;5483;942
00272;01872;5483;942
00272;00248;5483;942
00272;00020;5483;942
00272;01388;5483;942
00272;01862;5483;942
00272;00767;5483;942
00272;00629;5483;942
00272;01222;5483;942
00272;01104;5483;942
00272;00813;5483;942
00272;00637;5483;942
00272;01357;5483;942
00272;00491;5483;942
00272;01631;5483;942
00272;00253;5483;942
00272;00582;5483;942
00272;01284;5483;942
00272;00379;5483;942
00272;00103;5483;942
00272;01184;5483;942
00272;00672;5483;942
00272;00209;5483;942
00272;01051;5483;942
00272;00655;5483;942
00272;00542;5483;942
00272;00552;5483;942
00272;00861;5483;942
00272;00596;5483;942
00272;00886;5483;942
00272;00989;5483;942
00272;00005;5483;942
00272;00426;5483;942
00272;00116;5483;942
00272;00272;0;0
00272;01123;5483;942
00272;00346;5483;942
00272;01014;5483;942
00272;00165;5483;942
00272;00851;5483;942
00272;00764;5483;942
00272;00266;5483;942
00272;00560;5483;942
00272;00144;5483;942
00272;00649;5483;942
00272;00566;5483;942
00272;00935;5483;942
00272;00634;5483;942
00272;00885;5483;942
00272;00288;5483;942
01123;00753;5483;942
01123;01341;5483;942
01123;00494;5483;942
01123;01099;5483;942
01123;00628;5483;942
01123;00488;5483;942
01123;00717;5483;942
01123;00995;5483;942
01123;00486;5483;942
01123;01234;5483;942
01123;00605;5483;942
01123;00107;5483;942
01123;00980;5483;942
01123;00619;5483;942
01123;00733;5483;942
01123;01872;5483;942
01123;00248;5483;942
01123;00020;5483;942
01123;01388;5483;942
01123;01862;5483;942
01123;00767;5483;942
01123;00629;5483;942
01123;01222;5483;942
01123;01104;5483;942
01123;00813;5483;942
01123;00637;5483;942
01123;01357;5483;942
01123;00491;5483;942
01123;01631;5483;942
01123;00253;5483;942
01123;00582;5483;942
01123;01284;5483;942
01123;00379;5483;942
01123;00103;5483;942
01123;01184;5483;942
01123;00672;5483;942
01123;00209;5483;942
01123;01051;5483;942
01123;00655;5483;942
01123;00542;5483;942
01123;00552;5483;942
01123;00861;5483;942
01123;00596;5483;942
01123;00886;5483;942
01123;00989;5483;942
01123;00005;5483;942
01123;00426;5483;942
01123;00116;5483;942
01123;00272;5483;942
01123;01123;0;0
01123;00346;5483;942
01123;01014;5483;942
01123;00165;5483;942
01123;00851;5483;942
01123;00764;5483;942
01123;00266;5483;942
01123;00560;5483;942
01123;00144;5483;942
01123;00649;5483;942
01123;00566;5483;942
01123;00935;5483;942
01123;00634;5483;942
01123;00885;5483;942
01123;00288;5483;942
01123;00004;5483;942
00346;00753;5483;942
00346;01341;5483;942
00346;00494;5483;942
00346;01099;5483;942
00346;00628;5483;942
00346;00488;5483;942
00346;00151;5483;942
00346;00717;5483;942
00346;00995;5483;942
00346;00486;5483;942
00346;01086;5483;942
00346;01234;5483;942
00346;00605;5483;942
