$STOPPOINT:ID
01099
01222
00491
00717
00582
00619
00861
00552
00272
01631
00107
01872
00253
00629
01104
01234
00649
00851
01184
00596
00005
00753
00165
00733
00672
01284
00209
00379
00767
01086
00886
00494
00542
00764
00605
00935
00995
00151
00266
00628
00560
00566
01388
00885
00426
01014
00103
00004
00989
01341
00637
00020
00980
00144
00813
01123
00116
00655
00634
00488
01051
00288
00486
01862
00248
00346
01357
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
01099;00272;5483;942
01099;01631;5483;942
01099;00107;5483;942
01099;01872;5483;942
01099;00253;5483;942
01099;00629;5483;942
01099;01104;5483;942
01099;01234;5483;942
01099;00649;5483;942
01099;00851;5483;942
01099;01184;5483;942
01099;00596;5483;942
01099;00005;5483;942
01099;00753;5483;942
01099;00165;5483;942
01099;00733;5483;942
01099;00672;5483;942
01099;01284;5483;942
01099;00209;5483;942
01099;00379;5483;942
01099;00767;5483;942
01099;01086;5483;942
01099;00886;5483;942
01099;00494;5483;942
01099;00542;5483;942
01099;00764;5483;942
01099;00605;5483;942
01099;00935;5483;942
01099;00995;5483;942
01099;00151;5483;942
01099;00266;5483;942
01099;00628;5483;942
01099;00560;5483;942
01099;00566;5483;942
01099;01388;5483;942
01099;00885;5483;942
01099;00426;5483;942
01099;01014;5483;942
01099;00103;5483;942
01099;00989;5483;942
01099;01341;5483;942
01099;00637;5483;942
01099;00020;5483;942
01099;00980;5483;942
01099;00144;5483;942
01099;00813;5483;942
01099;01123;5483;942
01099;00116;5483;942
01099;00655;5483;942
01099;00634;5483;942
01099;00488;5483;942
01099;01051;5483;942
01099;00288;5483;942
01099;00486;5483;942
01099;01862;5483;942
01099;00248;5483;942
01099;00346;5483;942
01099;01357;5483;942
01222;01099;5483;942
01222;01222;0;0
01222;00491;5483;942
01222;00717;5483;942
01222;00582;5483;942
01222;00619;5483;942
01222;00861;5483;942
01222;00552;5483;942
01222;00272;5483;942
01222;01631;5483;942
01222;00107;5483;942
01222;01872;5483;942
01222;00253;5483;942
01222;00629;5483;942
01222;01104;5483;942
01222;01234;5483;942
01222;00649;5483;942
01222;00851;5483;942
01222;01184;5483;942
01222;00596;5483;942
01222;00005;5483;942
01222;00753;5483;942
01222;00165;5483;942
01222;00733;5483;942
01222;01284;5483;942
01222;00209;5483;942
01222;00379;5483;942
01222;00767;5483;942
01222;01086;5483;942
01222;00886;5483;942
01222;00494;5483;942
01222;00542;5483;942
01222;00764;5483;942
01222;00605;5483;942
01222;00935;5483;942
01222;00995;5483;942
01222;00151;5483;942
01222;00266;5483;942
01222;00628;5483;942
01222;00560;5483;942
01222;00566;5483;942
01222;01388;5483;942
01222;00885;5483;942
01222;00426;5483;942
01222;01014;5483;942
01222;00103;5483;942
01222;00989;5483;942
01222;01341;5483;942
01222;00637;5483;942
01222;00020;5483;942
01222;00980;5483;942
01222;00144;5483;942
01222;00813;5483;942
01222;01123;5483;942
01222;00116;5483;942
01222;00655;5483;942
01222;00634;5483;942
01222;00488;5483;942
01222;01051;5483;942
01222;00288;5483;942
01222;00486;5483;942
01222;01862;5483;942
01222;00248;5483;942
01222;00346;5483;942
01222;01357;5483;942
00491;01099;5483;942
00491;01222;5483;942
00491;00491;0;0
00491;00717;5483;942
00491;00582;5483;942
00491;00619;5483;942
00491;00861;5483;942
00491;00552;5483;942
00491;00272;5483;942
00491;01631;5483;942
00491;00107;5483;942
00491;01872;5483;942
00491;00253;5483;942
00491;00629;5483;942
00491;01104;5483;942
00491;01234;5483;942
00491;00649;5483;942
00491;00851;5483;942
00491;01184;5483;942
00491;00596;5483;942
00491;00005;5483;942
00491;00165;5483;942
00491;00733;5483;942
00491;00672;5483;942
00491;01284;5483;942
00491;00209;5483;942
00491;00379;5483;942
00491;00767;5483;942
00491;01086;5483;942
00491;00886;5483;942
00491;00494;5483;942
00491;00542;5483;942
00491;00764;5483;942
00491;00605;5483;942
00491;00935;5483;942
00491;00995;5483;942
00491;00151;5483;942
00491;00266;5483;942
00491;00628;5483;942
00491;00560;5483;942
00491;00566;5483;942
00491;01388;5483;942
00491;00885;5483;942
00491;00426;5483;942
00491;01014;5483;942
00491;00103;5483;942
00491;00989;5483;942
00491;01341;5483;942
00491;00637;5483;942
00491;00020;5483;942
00491;00980;5483;942
00491;00144;5483;942
00491;00813;5483;942
00491;01123;5483;942
00491;00116;5483;942
00491;00655;5483;942
00491;00634;5483;942
00491;00488;5483;942
00491;01051;5483;942
00491;00288;5483;942
00491;00486;5483;942
00491;01862;5483;942
00491;00248;5483;942
00491;00346;5483;942
00491;01357;5483;942
00717;01099;5483;942
00717;01222;5483;942
00717;00491;5483;942
00717;00717;0;0
00717;00582;5483;942
00717;00619;5483;942
00717;00861;5483;942
00717;00552;5483;942
00717;00272;5483;942
00717;01631;5483;942
00717;00107;5483;942
00717;01872;5483;942
00717;00253;5483;942
00717;00629;5483;942
00717;01104;5483;942
00717;01234;5483;942
00717;00649;5483;942
00717;00851;5483;942
00717;01184;5483;942
00717;00005;5483;942
00717;00165;5483;942
00717;00733;5483;942
00717;01284;5483;942
00717;00209;5483;942
00717;00379;5483;942
00717;00767;5483;942
00717;01086;5483;942
00717;00886;5483;942
00717;00494;5483;942
00717;00542;5483;942
00717;00764;5483;942
00717;00605;5483;942
00717;00935;5483;942
00717;00995;5483;942
00717;00151;5483;942
00717;00266;5483;942
00717;00628;5483;942
00717;00560;5483;942
00717;00566;5483;942
00717;01388;5483;942
00717;00885;5483;942
00717;00426;5483;942
00717;01014;5483;942
00717;00103;5483;942
00717;00989;5483;942
00717;01341;5483;942
00717;00637;5483;942
00717;00020;5483;942
00717;00980;5483;942
00717;00144;5483;942
00717;00813;5483;942
00717;01123;5483;942
00717;00655;5483;942
00717;00634;5483;942
00717;00488;5483;942
00717;01051;5483;942
00717;00288;5483;942
00717;00486;5483;942
00717;01862;5483;942
00717;00248;5483;942
00717;00346;5483;942
00717;01357;5483;942
00582;01099;5483;942
00582;01222;5483;942
00582;00491;5483;942
00582;00717;5483;942
00582;00582;0;0
00582;00619;5483;942
00582;00861;5483;942
00582;00552;5483;942
00582;00272;5483;942
00582;01631;5483;942
00582;00107;5483;942
00582;01872;5483;942
00582;00253;5483;942
00582;00629;5483;942
00582;01104;5483;942
00582;01234;5483;942
00582;00649;5483;942
00582;00851;5483;942
00582;01184;5483;942
00582;00596;5483;942
00582;00005;5483;942
00582;00753;5483;942
00582;00165;5483;942
00582;00733;5483;942
00582;01284;5483;942
00582;00209;5483;942
00582;00379;5483;942
00582;00767;5483;942
00582;01086;5483;942
00582;00886;5483;942
00582;00494;5483;942
00582;00542;5483;942
00582;00764;5483;942
00582;00605;5483;942
00582;00935;5483;942
00582;00995;5483;942
00582;00151;5483;942
00582;00266;5483;942
00582;00628;5483;942
00582;00560;5483;942
00582;00566;5483;942
00582;01388;5483;942
00582;00885;5483;942
00582;00426;5483;942
00582;01014;5483;942
00582;00103;5483;942
00582;00989;5483;942
00582;01341;5483;942
00582;00637;5483;942
00582;00020;5483;942
00582;00980;5483;942
00582;00144;5483;942
00582;00813;5483;942
00582;01123;5483;942
00582;00116;5483;942
00582;00655;5483;942
00582;00634;5483;942
00582;00488;5483;942
00582;01051;5483;942
00582;00288;5483;942
00582;00486;5483;942
00582;01862;5483;942
00582;00248;5483;942
00582;00346;5483;942
00582;01357;5483;942
00619;01099;5483;942
00619;01222;5483;942
00619;00491;5483;942
00619;00717;5483;942
00619;00582;5483;942
00619;00619;0;0
00619;00861;5483;942
00619;00552;5483;942
00619;00272;5483;942
00619;01631;5483;942
00619;00107;5483;942
00619;01872;5483;942
00619;00253;5483;942
00619;00629;5483;942
00619;01104;5483;942
00619;01234;5483;942
00619;00649;5483;942
00619;00851;5483;942
00619;01184;5483;942
00619;00596;5483;942
00619;00005;5483;942
00619;00753;5483;942
00619;00165;5483;942
00619;00733;5483;942
00619;00672;5483;942
00619;01284;5483;942
00619;00209;5483;942
00619;00379;5483;942
00619;00767;5483;942
00619;01086;5483;942
00619;00886;5483;942
00619;00494;5483;942
00619;00542;5483;942
00619;00764;5483;942
00619;00605;5483;942
00619;00935;5483;942
00619;00995;5483;942
00619;00151;5483;942
00619;00266;5483;942
00619;00628;5483;942
00619;00560;5483;942
00619;00566;5483;942
00619;01388;5483;942
00619;00885;5483;942
00619;00426;5483;942
00619;01014;5483;942
00619;00103;5483;942
00619;00989;5483;942
00619;01341;5483;942
00619;00637;5483;942
00619;00020;5483;942
00619;00980;5483;942
00619;00144;5483;942
00619;00813;5483;942
00619;01123;5483;942
00619;00116;5483;942
00619;00655;5483;942
00619;00634;5483;942
00619;00488;5483;942
00619;01051;5483;942
00619;00288;5483;942
00619;00486;5483;942
00619;01862;5483;942
00619;00248;5483;942
00619;00346;5483;942
00619;01357;5483;942
00861;01099;5483;942
00861;01222;5483;942
00861;00491;5483;942
00861;00717;5483;942
00861;00582;5483;942
00861;00619;5483;942
00861;00861;0;0
00861;00552;5483;942
00861;00272;5483;942
00861;01631;5483;942
00861;00107;5483;942
00861;01872;5483;942
00861;00253;5483;942
00861;00629;5483;942
00861;01104;5483;942
00861;01234;5483;942
00861;00649;5483;942
00861;00851;5483;942
00861;01184;5483;942
00861;00596;5483;942
00861;00005;5483;942
00861;00753;5483;942
00861;00165;5483;942
00861;00733;5483;942
00861;00672;5483;942
00861;01284;5483;942
00861;00209;5483;942
00861;00379;5483;942
00861;00767;5483;942
00861;01086;5483;942
00861;00886;5483;942
00861;00494;5483;942
00861;00542;5483;942
00861;00764;5483;942
00861;00605;5483;942
00861;00935;5483;942
00861;00995;5483;942
00861;00151;5483;942
00861;00266;5483;942
00861;00628;5483;942
00861;00560;5483;942
00861;00566;5483;942
00861;01388;5483;942
00861;00885;5483;942
00861;01014;5483;942
00861;00103;5483;942
00861;00989;5483;942
00861;01341;5483;942
00861;00637;5483;942
00861;00020;5483;942
00861;00980;5483;942
00861;00144;5483;942
00861;00813;5483;942
00861;01123;5483;942
00861;00116;5483;942
00861;00655;5483;942
00861;00634;5483;942
00861;00488;5483;942
00861;01051;5483;942
00861;00288;5483;942
00861;00486;5483;942
00861;01862;5483;942
00861;00248;5483;942
00861;00346;5483;942
00861;01357;5483;942
00552;01099;5483;942
00552;01222;5483;942
00552;00491;5483;942
00552;00717;5483;942
00552;00582;5483;942
00552;00619;5483;942
00552;00861;5483;942
00552;00552;0;0
00552;00272;5483;942
00552;01631;5483;942
00552;00107;5483;942
00552;01872;5483;942
00552;00253;5483;942
00552;00629;5483;942
00552;01104;5483;942
00552;01234;5483;942
00552;00649;5483;942
00552;00851;5483;942
00552;01184;5483;942
00552;00596;5483;942
00552;00005;5483;942
00552;00753;5483;942
00552;00165;5483;942
00552;00733;5483;942
00552;00672;5483;942
00552;01284;5483;942
00552;00209;5483;942
00552;00379;5483;942
00552;00767;5483;942
00552;01086;5483;942
00552;00886;5483;942
00552;00494;5483;942
00552;00542;5483;942
00552;00764;5483;942
00552;00605;5483;942
00552;00935;5483;942
00552;00995;5483;942
00552;00151;5483;942
00552;00266;5483;942
00552;00628;5483;942
00552;00560;5483;942
00552;00566;5483;942
00552;01388;5483;942
00552;00885;5483;942
00552;00426;5483;942
00552;01014;5483;942
00552;00103;5483;942
00552;00989;5483;942
00552;01341;5483;942
00552;00637;5483;942
00552;00020;5483;942
00552;00980;5483;942
00552;00144;5483;942
00552;00813;5483;942
00552;01123;5483;942
00552;00116;5483;942
00552;00655;5483;942
00552;00634;5483;942
00552;00488;5483;942
00552;01051;5483;942
00552;00288;5483;942
00552;00486;5483;942
00552;01862;5483;942
00552;00248;5483;942
00552;00346;5483;942
00552;01357;5483;942
00272;01099;5483;942
00272;01222;5483;942
00272;00491;5483;942
00272;00717;5483;942
00272;00582;5483;942
00272;00619;5483;942
00272;00861;5483;942
00272;00552;5483;942
00272;00272;0;0
00272;01631;5483;942
00272;00107;5483;942
00272;01872;5483;942
00272;00253;5483;942
00272;00629;5483;942
00272;01104;5483;942
00272;01234;5483;942
00272;00649;5483;942
00272;00851;5483;942
00272;01184;5483;942
00272;00596;5483;942
00272;00005;5483;942
00272;00753;5483;942
00272;00165;5483;942
00272;00733;5483;942
00272;00672;5483;942
00272;01284;5483;942
00272;00209;5483;942
00272;00379;5483;942
00272;00767;5483;942
00272;01086;5483;942
00272;00886;5483;942
00272;00494;5483;942
00272;00542;5483;942
00272;00764;5483;942
00272;00605;5483;942
00272;00935;5483;942
00272;00995;5483;942
00272;00151;5483;942
00272;00266;5483;942
00272;00628;5483;942
00272;00560;5483;942
00272;00566;5483;942
00272;01388;5483;942
00272;00885;5483;942
00272;00426;5483;942
00272;01014;5483;942
00272;00103;5483;942
00272;00989;5483;942
00272;01341;5483;942
00272;00637;5483;942
00272;00020;5483;942
00272;00980;5483;942
00272;00144;5483;942
00272;00813;5483;942
00272;01123;5483;942
00272;00116;5483;942
00272;00655;5483;942
00272;00634;5483;942
00272;00488;5483;942
00272;01051;5483;942
00272;00288;5483;942
00272;00486;5483;942
00272;01862;5483;942
00272;00248;5483;942
00272;00346;5483;942
00272;01357;5483;942
01631;01099;5483;942
01631;01222;5483;942
01631;00491;5483;942
01631;00717;5483;942
01631;00582;5483;942
01631;00619;5483;942
01631;00861;5483;942
01631;00552;5483;942
01631;00272;5483;942
01631;01631;0;0
01631;00107;5483;942
01631;01872;5483;942
01631;00253;5483;942
01631;00629;5483;942
01631;01104;5483;942
01631;01234;5483;942
01631;00649;5483;942
01631;00851;5483;942
01631;01184;5483;942
01631;00596;5483;942
01631;00005;5483;942
01631;00753;5483;942
01631;00165;5483;942
01631;00733;5483;942
01631;00672;5483;942
01631;01284;5483;942
01631;00209;5483;942
01631;00379;5483;942
01631;00767;5483;942
01631;01086;5483;942
01631;00886;5483;942
01631;00494;5483;942
01631;00542;5483;942
01631;00764;5483;942
01631;00605;5483;942
01631;00935;5483;942
01631;00995;5483;942
01631;00151;5483;942
01631;00266;5483;942
01631;00628;5483;942
01631;00560;5483;942
01631;00566;5483;942
01631;01388;5483;942
01631;00885;5483;942
01631;00426;5483;942
01631;01014;5483;942
01631;00103;5483;942
01631;00989;5483;942
01631;01341;5483;942
01631;00637;5483;942
01631;00020;5483;942
01631;00980;5483;942
01631;00144;5483;942
01631;00813;5483;942
01631;01123;5483;942
01631;00116;5483;942
01631;00655;5483;942
01631;00634;5483;942
01631;00488;5483;942
01631;01051;5483;942
01631;00288;5483;942
01631;00486;5483;942
01631;01862;5483;942
01631;00248;5483;942
01631;00346;5483;942
01631;01357;5483;942
00107;01099;5483;942
00107;01222;5483;942
00107;00491;5483;942
00107;00717;5483;942
00107;00582;5483;942
00107;00619;5483;942
00107;00861;5483;942
00107;00552;5483;942
00107;00272;5483;942
00107;01631;5483;942
00107;00107;0;0
00107;01872;5483;942
00107;00253;5483;942
00107;00629;5483;942
00107;01104;5483;942
00107;01234;5483;942
00107;00649;5483;942
00107;00851;5483;942
00107;01184;5483;942
00107;00596;5483;942
00107;00005;5483;942
00107;00753;5483;942
00107;00165;5483;942
00107;00733;5483;942
00107;00672;5483;942
00107;01284;5483;942
00107;00209;5483;942
00107;00379;5483;942
00107;01086;5483;942
00107;00886;5483;942
00107;00494;5483;942
00107;00542;5483;942
00107;00764;5483;942
00107;00605;5483;942
00107;00935;5483;942
00107;00995;5483;942
00107;00151;5483;942
00107;00266;5483;942
00107;00628;5483;942
00107;00560;5483;942
00107;00566;5483;942
00107;01388;5483;942
00107;00885;5483;942
00107;00426;5483;942
00107;01014;5483;942
00107;00103;5483;942
00107;00004;5483;942
00107;00989;5483;942
00107;01341;5483;942
00107;00637;5483;942
00107;00020;5483;942
00107;00980;5483;942
00107;00144;5483;942
00107;00813;5483;942
00107;01123;5483;942
00107;00116;5483;942
00107;00655;5483;942
00107;00634;5483;942
00107;00488;5483;942
00107;01051;5483;942
00107;00288;5483;942
00107;00486;5483;942
00107;01862;5483;942
00107;00248;5483;942
00107;00346;5483;942
00107;01357;5483;942
01872;01099;5483;942
01872;01222;5483;942
01872;00491;5483;942
01872;00717;5483;942
01872;00582;5483;942
01872;00619;5483;942
01872;00861;5483;942
01872;00552;5483;942
01872;00272;5483;942
01872;01631;5483;942
01872;00107;5483;942
01872;01872;0;0
01872;00253;5483;942
01872;00629;5483;942
01872;01104;5483;942
01872;01234;5483;942
01872;00649;5483;942
01872;00851;5483;942
01872;01184;5483;942
01872;00596;5483;942
01872;00005;5483;942
01872;00753;5483;942
01872;00165;5483;942
01872;00733;5483;942
01872;00672;5483;942
01872;01284;5483;942
01872;00209;5483;942
01872;00379;5483;942
01872;00767;5483;942
01872;01086;5483;942
01872;00886;5483;942
01872;00494;5483;942
01872;00542;5483;942
01872;00764;5483;942
01872;00605;5483;942
01872;00935;5483;942
01872;00995;5483;942
01872;00151;5483;942
01872;00266;5483;942
01872;00628;5483;942
01872;00560;5483;942
01872;00566;5483;942
01872;01388;5483;942
01872;00885;5483;942
01872;00426;5483;942
01872;01014;5483;942
01872;00103;5483;942
01872;00989;5483;942
01872;01341;5483;942
01872;00637;5483;942
01872;00020;5483;942
01872;00980;5483;942
01872;00144;5483;942
01872;00813;5483;942
01872;01123;5483;942
01872;00116;5483;942
01872;00655;5483;942
01872;00634;5483;942
01872;00488;5483;942
01872;01051;5483;942
01872;00288;5483;942
01872;00486;5483;942
01872;01862;5483;942
01872;00248;5483;942
01872;00346;5483;942
01872;01357;5483;942
00253;01099;5483;942
00253;01222;5483;942
00253;00491;5483;942
00253;00717;5483;942
00253;00582;5483;942
00253;00619;5483;942
00253;00861;5483;942
00253;00552;5483;942
00253;00272;5483;942
00253;01631;5483;942
00253;00107;5483;942
00253;01872;5483;942
00253;00253;0;0
00253;00629;5483;942
00253;01104;5483;942
00253;01234;5483;942
00253;00649;5483;942
00253;00851;5483;942
00253;01184;5483;942
00253;00596;5483;942
00253;00005;5483;942
00253;00753;5483;942
00253;00165;5483;942
00253;00733;5483;942
00253;00672;5483;942
00253;01284;5483;942
00253;00209;5483;942
00253;00379;5483;942
00253;00767;5483;942
00253;01086;5483;942
00253;00886;5483;942
00253;00494;5483;942
00253;00542;5483;942
00253;00764;5483;942
00253;00605;5483;942
00253;00935;5483;942
00253;00995;5483;942
00253;00151;5483;942
00253;00266;5483;942
00253;00628;5483;942
00253;00560;5483;942
00253;00566;5483;942
00253;01388;5483;942
00253;00885;5483;942
00253;00426;5483;942
00253;01014;5483;942
00253;00103;5483;942
00253;00989;5483;942
00253;01341;5483;942
00253;00637;5483;942
00253;00020;5483;942
00253;00980;5483;942
00253;00144;5483;942
00253;00813;5483;942
00253;01123;5483;942
00253;00116;5483;942
00253;00655;5483;942
00253;00634;5483;942
00253;00488;5483;942
00253;01051;5483;942
00253;00288;5483;942
00253;00486;5483;942
00253;01862;5483;942
00253;00248;5483;942
00253;00346;5483;942
00253;01357;5483;942
00629;01099;5483;942
00629;01222;5483;942
00629;00491;5483;942
00629;00717;5483;942
00629;00582;5483;942
00629;00619;5483;942
00629;00861;5483;942
00629;00552;5483;942
00629;00272;5483;942
00629;01631;5483;942
00629;00107;5483;942
00629;01872;5483;942
00629;00253;5483;942
00629;00629;0;0
00629;01104;5483;942
00629;01234;5483;942
00629;00851;5483;942
00629;01184;5483;942
00629;00596;5483;942
00629;00005;5483;942
00629;00753;5483;942
00629;00165;5483;942
00629;00733;5483;942
00629;00672;5483;942
00629;01284;5483;942
00629;00209;5483;942
00629;00379;5483;942
00629;00767;5483;942
00629;01086;5483;942
00629;00886;5483;942
00629;00494;5483;942
00629;00542;5483;942
00629;00764;5483;942
00629;00605;5483;942
00629;00995;5483;942
00629;00151;5483;942
00629;00266;5483;942
00629;00628;5483;942
00629;00560;5483;942
00629;00566;5483;942
00629;01388;5483;942
00629;00885;5483;942
00629;00426;5483;942
00629;01014;5483;942
00629;00103;5483;942
00629;00989;5483;942
00629;01341;5483;942
00629;00637;5483;942
00629;00020;5483;942
00629;00980;5483;942
00629;00144;5483;942
00629;00813;5483;942
00629;01123;5483;942
00629;00116;5483;942
00629;00655;5483;942
00629;00634;5483;942
00629;00488;5483;942
00629;01051;5483;942
00629;00288;5483;942
00629;01862;5483;942
00629;00248;5483;942
00629;01357;5483;942
01104;01099;5483;942
01104;01222;5483;942
01104;00491;5483;942
01104;00717;5483;942
01104;00582;5483;942
01104;00619;5483;942
01104;00861;5483;942
01104;00552;5483;942
01104;00272;5483;942
01104;01631;5483;942
01104;00107;5483;942
01104;01872;5483;942
01104;00253;5483;942
01104;00629;5483;942
01104;01104;0;0
01104;01234;5483;942
01104;00649;5483;942
01104;00851;5483;942
01104;01184;5483;942
01104;00596;5483;942
01104;00005;5483;942
01104;00753;5483;942
01104;00165;5483;942
01104;00733;5483;942
01104;00672;5483;942
01104;01284;5483;942
01104;00209;5483;942
01104;00379;5483;942
01104;00767;5483;942
01104;01086;5483;942
01104;00886;5483;942
01104;00494;5483;942
01104;00542;5483;942
01104;00764;5483;942
01104;00605;5483;942
01104;00935;5483;942
01104;00995;5483;942
01104;00266;5483;942
01104;00628;5483;942
01104;00560;5483;942
01104;00566;5483;942
01104;01388;5483;942
01104;00885;5483;942
01104;00426;5483;942
01104;01014;5483;942
01104;00103;5483;942
01104;00004;5483;942
01104;00989;5483;942
01104;01341;5483;942
01104;00637;5483;942
01104;00020;5483;942
01104;00980;5483;942
01104;00144;5483;942
01104;00813;5483;942
01104;01123;5483;942
01104;00116;5483;942
01104;00655;5483;942
01104;00634;5483;942
